Timestamp              RA (HHMMSS)  DEC (DDMMSS)  Distance (km)
2020-08-26 04:50:00    004438       151123        10178435.456
2020-08-26 05:00:00    004437       151120        10180526.809
2020-08-26 05:10:00    004437       151116        10182618.260
2020-08-26 05:20:00    004436       151113        10184709.807
2020-08-26 05:30:00    004436       151110        10186801.452
2020-08-26 05:40:00    004436       151107        10188893.194
2020-08-26 05:50:00    004435       151103        10190985.033
2020-08-26 06:00:00    004435       151060        10193076.970
2020-08-26 06:10:00    004435       151057        10195169.004
2020-08-26 06:20:00    004434       151053        10197261.135
2020-08-26 06:30:00    004434       151050        10199353.364
2020-08-26 06:40:00    004434       151047        10201445.691
2020-08-26 06:50:00    004433       151044        10203538.115
2020-08-26 07:00:00    004433       151040        10205630.637
2020-08-26 07:10:00    004432       151037        10207723.256
2020-08-26 07:20:00    004432       151034        10209815.973
2020-08-26 07:30:00    004432       151031        10211908.789
2020-08-26 07:40:00    004431       151027        10214001.702
2020-08-26 07:50:00    004431       151024        10216094.713
2020-08-26 08:00:00    004431       151021        10218187.822
2020-08-26 08:10:00    004430       151017        10220281.029
2020-08-26 08:20:00    004430       151014        10222374.335
2020-08-26 08:30:00    004429       151011        10224467.738
2020-08-26 08:40:00    004429       151008        10226561.240
2020-08-26 08:50:00    004429       151004        10228654.841
2020-08-26 09:00:00    004428       151001        10230748.540
2020-08-26 09:10:00    004428       150958        10232842.337
2020-08-26 09:20:00    004428       150954        10234936.233
2020-08-26 09:30:00    004427       150951        10237030.227
2020-08-26 09:40:00    004427       150948        10239124.320
2020-08-26 09:50:00    004426       150945        10241218.512
2020-08-26 10:00:00    004426       150941        10243312.802
2020-08-26 10:10:00    004426       150938        10245407.191
2020-08-26 10:20:00    004425       150935        10247501.680
2020-08-26 10:30:00    004425       150931        10249596.267
2020-08-26 10:40:00    004425       150928        10251690.953
2020-08-26 10:50:00    004424       150925        10253785.738
2020-08-26 11:00:00    004424       150921        10255880.623
2020-08-26 11:10:00    004424       150918        10257975.606
2020-08-26 11:20:00    004423       150915        10260070.689
2020-08-26 11:30:00    004423       150912        10262165.872
2020-08-26 11:40:00    004422       150908        10264261.153
2020-08-26 11:50:00    004422       150905        10266356.534
2020-08-26 12:00:00    004422       150902        10268452.015
2020-08-26 12:10:00    004421       150858        10270547.595
2020-08-26 12:20:00    004421       150855        10272643.275
2020-08-26 12:30:00    004421       150852        10274739.054
2020-08-26 12:40:00    004420       150848        10276834.934
2020-08-26 12:50:00    004420       150845        10278930.913
2020-08-26 13:00:00    004419       150842        10281026.991
2020-08-26 13:10:00    004419       150839        10283123.170
2020-08-26 13:20:00    004419       150835        10285219.449
2020-08-26 13:30:00    004418       150832        10287315.828
2020-08-26 13:40:00    004418       150829        10289412.307
2020-08-26 13:50:00    004418       150825        10291508.886
2020-08-26 14:00:00    004417       150822        10293605.566
2020-08-26 14:10:00    004417       150819        10295702.345
2020-08-26 14:20:00    004416       150815        10297799.225
2020-08-26 14:30:00    004416       150812        10299896.206
2020-08-26 14:40:00    004416       150809        10301993.287
2020-08-26 14:50:00    004415       150805        10304090.468
2020-08-26 15:00:00    004415       150802        10306187.751
2020-08-26 15:10:00    004415       150759        10308285.133
2020-08-26 15:20:00    004414       150755        10310382.617
2020-08-26 15:30:00    004414       150752        10312480.201
2020-08-26 15:40:00    004413       150749        10314577.886
2020-08-26 15:50:00    004413       150746        10316675.672
2020-08-26 16:00:00    004413       150742        10318773.559
2020-08-26 16:10:00    004412       150739        10320871.548
2020-08-26 16:20:00    004412       150736        10322969.637
2020-08-26 16:30:00    004412       150732        10325067.827
2020-08-26 16:40:00    004411       150729        10327166.119
2020-08-26 16:50:00    004411       150726        10329264.511
2020-08-26 17:00:00    004410       150722        10331363.006
2020-08-26 17:10:00    004410       150719        10333461.601
2020-08-26 17:20:00    004410       150716        10335560.298
2020-08-26 17:30:00    004409       150712        10337659.097
2020-08-26 17:40:00    004409       150709        10339757.997
2020-08-26 17:50:00    004409       150706        10341856.998
2020-08-26 18:00:00    004408       150702        10343956.102
2020-08-26 18:10:00    004408       150659        10346055.307
2020-08-26 18:20:00    004407       150656        10348154.614
2020-08-26 18:30:00    004407       150652        10350254.023
2020-08-26 18:40:00    004407       150649        10352353.534
2020-08-26 18:50:00    004406       150646        10354453.147
2020-08-26 19:00:00    004406       150642        10356552.862
2020-08-26 19:10:00    004406       150639        10358652.679
2020-08-26 19:20:00    004405       150636        10360752.598
2020-08-26 19:30:00    004405       150632        10362852.620
2020-08-26 19:40:00    004404       150629        10364952.744
2020-08-26 19:50:00    004404       150626        10367052.970
2020-08-26 20:00:00    004404       150622        10369153.299
2020-08-26 20:10:00    004403       150619        10371253.730
2020-08-26 20:20:00    004403       150616        10373354.264
2020-08-26 20:30:00    004403       150612        10375454.900
2020-08-26 20:40:00    004402       150609        10377555.639
2020-08-26 20:50:00    004402       150606        10379656.481
2020-08-26 21:00:00    004401       150602        10381757.426
2020-08-26 21:10:00    004401       150559        10383858.473
2020-08-26 21:20:00    004401       150556        10385959.623
2020-08-26 21:30:00    004400       150552        10388060.877
2020-08-26 21:40:00    004360       150549        10390162.233
2020-08-26 21:50:00    004360       150545        10392263.693
2020-08-26 22:00:00    004359       150542        10394365.256
2020-08-26 22:10:00    004359       150539        10396466.922
2020-08-26 22:20:00    004358       150535        10398568.691
2020-08-26 22:30:00    004358       150532        10400670.564
2020-08-26 22:40:00    004358       150529        10402772.540
2020-08-26 22:50:00    004357       150525        10404874.619
2020-08-26 23:00:00    004357       150522        10406976.802
2020-08-26 23:10:00    004357       150519        10409079.089
2020-08-26 23:20:00    004356       150515        10411181.480
2020-08-26 23:30:00    004356       150512        10413283.974
2020-08-26 23:40:00    004355       150509        10415386.572
2020-08-26 23:50:00    004355       150505        10417489.273
2020-08-27 00:00:00    004355       150502        10419592.079
2020-08-27 00:10:00    004354       150459        10421694.989
2020-08-27 00:20:00    004354       150455        10423798.002
2020-08-27 00:30:00    004354       150452        10425901.120
2020-08-27 00:40:00    004353       150448        10428004.342
2020-08-27 00:50:00    004353       150445        10430107.668
2020-08-27 01:00:00    004352       150442        10432211.099
2020-08-27 01:10:00    004352       150438        10434314.634
2020-08-27 01:20:00    004352       150435        10436418.273
2020-08-27 01:30:00    004351       150432        10438522.017
2020-08-27 01:40:00    004351       150428        10440625.865
2020-08-27 01:50:00    004351       150425        10442729.818
2020-08-27 02:00:00    004350       150422        10444833.875
2020-08-27 02:10:00    004350       150418        10446938.038
2020-08-27 02:20:00    004349       150415        10449042.305
2020-08-27 02:30:00    004349       150411        10451146.676
2020-08-27 02:40:00    004349       150408        10453251.153
2020-08-27 02:50:00    004348       150405        10455355.735
2020-08-27 03:00:00    004348       150401        10457460.422
2020-08-27 03:10:00    004348       150358        10459565.213
2020-08-27 03:20:00    004347       150355        10461670.110
2020-08-27 03:30:00    004347       150351        10463775.113
2020-08-27 03:40:00    004346       150348        10465880.220
2020-08-27 03:50:00    004346       150344        10467985.433
2020-08-27 04:00:00    004346       150341        10470090.751
2020-08-27 04:10:00    004345       150338        10472196.175
2020-08-27 04:20:00    004345       150334        10474301.704
2020-08-27 04:30:00    004345       150331        10476407.339
2020-08-27 04:40:00    004344       150328        10478513.079
2020-08-27 04:50:00    004344       150324        10480618.925
2020-08-27 05:00:00    004343       150321        10482724.877
2020-08-27 05:10:00    004343       150317        10484830.935
2020-08-27 05:20:00    004343       150314        10486937.099
2020-08-27 05:30:00    004342       150311        10489043.368
2020-08-27 05:40:00    004342       150307        10491149.744
2020-08-27 05:50:00    004341       150304        10493256.226
2020-08-27 06:00:00    004341       150300        10495362.813
2020-08-27 06:10:00    004341       150257        10497469.507
2020-08-27 06:20:00    004340       150254        10499576.308
2020-08-27 06:30:00    004340       150250        10501683.214
2020-08-27 06:40:00    004340       150247        10503790.228
2020-08-27 06:50:00    004339       150243        10505897.347
2020-08-27 07:00:00    004339       150240        10508004.573
2020-08-27 07:10:00    004338       150237        10510111.906
2020-08-27 07:20:00    004338       150233        10512219.345
2020-08-27 07:30:00    004338       150230        10514326.891
2020-08-27 07:40:00    004337       150226        10516434.544
2020-08-27 07:50:00    004337       150223        10518542.303
2020-08-27 08:00:00    004337       150220        10520650.170
